year,decade,observed,forecast,historic average,STDEV Q,STDEV deltaQ
2015,12,204.0,205.50999999999999,190.67380952380952,80.0095688841249,48.179943879738296
2015,13,255.0,278.26999999999998,234.62738095238097,86.85741168226397,59.634211185507674
2015,14,348.0,310.82999999999998,265.92261904761904,93.12068002586552,59.38809443132177
2015,15,240.0,325.88,284.15476190476193,91.22030714091235,64.14691751501502
2015,16,336.0,277.74000000000001,327.52380952380952,98.45180781692692,60.3838683799558
2015,17,302.0,336.06,325.41666666666669,114.66023231923967,67.23524926365342
2015,18,243.0,253.81,309.06190476190477,110.54092182869566,54.3370414490576
2015,19,212.0,211.11000000000001,264.26904761904763,105.95601949182465,47.61491561820459
2015,20,176.0,167.43000000000001,213.03333333333333,84.80126637684408,34.79397760815659
2015,21,151.0,136.83000000000001,169.21686746987953,68.20466120126822,27.81787278764537
2015,22,109.0,118.35600000000001,134.82976190476188,51.33348746074425,22.35115234538518
2015,23,89.599999999999994,91.936999999999983,111.03095238095241,38.811807221578,16.272628315691083
2015,24,85.5,76.263999999999996,91.036904761904751,26.900923886861655,14.28250552747253
2015,25,68.700000000000003,75.015000000000001,76.98571428571428,21.1356784110018,7.449807857918768
2015,26,62.5,61.959000000000024,67.014285714285705,17.089841574040925,5.52960425670774
2015,27,60.399999999999999,56.336000000000041,60.49761904761904,14.235023634586039,5.557147429230288
2015,28,nan,55.20500000000002,56.503614457831326,12.147442225836363,4.361916775311723
2015,29,nan,nan,54.210843373493965,11.560635606293905,4.512334940769608
2015,30,nan,nan,52.773493975903627,11.669744958624998,5.316580389213461
2015,31,nan,nan,51.263855421686742,12.402572297253432,5.15168962237873
2015,32,nan,nan,49.156626506024089,12.141314197069928,5.0163825060454235
2015,33,nan,nan,46.134939759036151,10.424132808699243,6.293803537913034
2015,34,nan,nan,43.569879518072284,8.894129811693684,3.6248274554373787
2015,35,nan,nan,41.310843373493981,8.15065480009373,2.681055313908799
2015,36,nan,nan,39.579518072289162,8.027327700350583,2.5801743045129935
