year,decade,observed,forecast,historic average,STDEV Q,STDEV deltaQ
2006,1,17.300000000000001,19.276,24.966666666666665,4.876951776933843,2.103634421133524
2006,2,17.199999999999999,18.095000000000006,23.817857142857143,4.6325241165253885,1.590672665744514
2006,3,17.100000000000001,17.810000000000009,23.339285714285715,4.183617442517375,1.5252944751097552
2006,4,18.199999999999999,17.417000000000005,22.864285714285714,4.094299382734011,1.2051970793193945
2006,5,26.800000000000001,18.25800000000001,22.993975903614462,4.499657152185837,1.818431767608276
2006,6,21.0,28.066000000000003,23.593975903614453,5.173934423052386,2.4863529957574797
2006,7,24.0,23.264999999999997,25.222891566265055,6.56298425021625,3.324210161845599
2006,8,29.199999999999999,28.560000000000006,29.928915662650603,11.74461506207058,9.005003343637606
2006,9,34.899999999999999,40.23399999999998,36.734523809523814,12.698415554778315,7.939549932432664
2006,10,52.899999999999999,49.369000000000007,49.775903614457825,19.821579705951212,14.044115456650928
2006,11,60.0,84.106000000000051,71.466265060240957,26.58573465412641,18.298071432816258
2006,12,98.0,96.753999999999991,98.221428571428561,33.00805696251476,22.145124615266518
2006,13,111.0,119.74600000000001,121.19285714285715,31.73020599462402,25.719865143403002
2006,14,167.0,135.06799999999998,139.61785714285713,35.573721723774575,23.959241872069683
2006,15,177.0,173.84,157.39642857142857,36.68671486154336,26.685265423182127
2006,16,159.0,180.72,191.38095238095238,47.3204672501106,28.223960145176914
2006,17,158.0,171.75,207.95783132530121,59.746638073561556,39.95031762505323
2006,18,162.0,152.16999999999999,218.42530120481928,66.91988993651654,34.367827796106965
2006,19,144.0,140.34,207.42289156626504,67.74717764853203,33.599803918938655
2006,20,104.0,125.40199999999999,179.87023809523811,53.91300395195346,26.27971919380197
2006,21,110.0,94.376000000000019,153.47857142857143,43.91088201551387,21.50237425015141
2006,22,104.0,104.69499999999999,130.45783132530121,33.68398736782201,18.152318681737654
2006,23,94.099999999999994,86.364999999999981,112.3879518072289,26.53790844769303,13.780737129738947
2006,24,76.200000000000003,74.678999999999945,90.931325301204822,17.570949748133287,13.066202844492931
2006,25,57.799999999999997,65.989000000000019,72.896385542168659,15.114033583614196,8.828217422683949
2006,26,48.200000000000003,51.563000000000017,60.795180722891565,11.191938558018137,7.518181117211529
2006,27,39.100000000000001,42.175999999999988,50.253012048192772,9.449794646747979,5.065428508152285
2006,28,36.700000000000003,36.496000000000002,43.780487804878042,7.6919460689093455,3.2698850819657674
2006,29,42.700000000000003,33.992000000000026,39.590243902439028,7.53181908340935,3.37403336888435
2006,30,45.700000000000003,40.911000000000016,36.990243902439019,8.863639273703837,4.104589421731199
